movieId,title,genres
86833,Bridesmaids (2011),Comedy
86835,Priest (2011),Action|Horror|Sci-Fi|Thriller
86880,Pirates of the Caribbean: On Stranger Tides (2011),Action|Adventure|Fantasy|IMAX
86882,Midnight in Paris (2011),Comedy|Fantasy|Romance
86911,"Hangover Part II, The (2011)",Comedy
87004,Pina (2011),Documentary|Musical
87192,Attack the Block (2011),Action|Comedy|Sci-Fi
87194,The Way (2010),Adventure|Comedy|Drama
87222,Kung Fu Panda 2 (2011),Action|Adventure|Animation|Children|Comedy|IMAX
87232,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War
87270,"Other Woman, The (2009)",Drama
87306,Super 8 (2011),Mystery|Sci-Fi|Thriller|IMAX
87430,Green Lantern (2011),Action|Adventure|Sci-Fi
87483,Mr. Popper's Penguins (2011),Comedy
87485,Bad Teacher (2011),Comedy
87520,Transformers: Dark of the Moon (2011),Action|Adventure|Sci-Fi|War|IMAX
87529,Your Highness (2011),Action|Adventure|Comedy|Fantasy
87660,Too Big to Fail (2011),Drama
87869,Horrible Bosses (2011),Comedy|Crime
87876,Cars 2 (2011),Adventure|Animation|Children|Comedy|IMAX
88108,Monte Carlo (2011),Adventure|Comedy|Romance
88125,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX
88129,Drive (2011),Crime|Drama|Film-Noir|Thriller
88140,Captain America: The First Avenger (2011),Action|Adventure|Sci-Fi|Thriller|War
88163,"Crazy, Stupid, Love. (2011)",Comedy|Drama|Romance
88405,Friends with Benefits (2011),Comedy|Romance
88744,Rise of the Planet of the Apes (2011),Action|Drama|Sci-Fi|Thriller
88785,"Change-Up, The (2011)",Comedy
88810,"Help, The (2011)",Drama
88812,30 Minutes or Less (2011),Action|Comedy|Crime
88821,"Merry Widow, The (1952)",Musical
88911,My Afternoons with Margueritte (La tête en friche) (2010),Comedy
88932,Final Destination 5 (2011),Horror|Thriller|IMAX
88954,"Very Harold & Kumar 3D Christmas, A (2011)",Comedy
89002,Spy Kids: All the Time in the World in 4D (2011),Action|Adventure|Children|Comedy|Sci-Fi
89118,"Skin I Live In, The (La piel que habito) (2011)",Drama
89260,Project Nim (2011),Documentary
89305,"Inbetweeners Movie, The (2011)",Adventure|Comedy
89321,"Future, The (2011)",Drama
89369,"Better Life, A (2011)",Drama
89371,Raging Phoenix (Deu suay doo) (2009),Action|Romance
89401,"Pleasure Seekers, The (1964)",Comedy|Musical|Romance
89427,Shark Night 3D (2011),Horror|Thriller
89470,Contagion (2011),Sci-Fi|Thriller|IMAX
89480,Sleeping Beauty (2011),Drama
89492,Moneyball (2011),Drama
89745,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX
89753,Tinker Tailor Soldier Spy (2011),Drama|Film-Noir|Thriller
89759,"Separation, A (Jodaeiye Nader az Simin) (2011)",Drama
89761,"Dangerous Method, A (2011)",Drama|Thriller
89774,Warrior (2011),Drama
89804,"Ides of March, The (2011)",Drama
89837,Kill List (2011),Horror|Mystery|Thriller
89904,The Artist (2011),Comedy|Drama|Romance
90249,Real Steel (2011),Action|Drama|Sci-Fi|IMAX
90266,Buck (2011),Documentary
90345,"Thing, The (2011)",Horror|Mystery|Sci-Fi|Thriller
90357,Tyrannosaur (2011),Drama
90374,Martha Marcy May Marlene (2011),Drama|Thriller
90376,We Need to Talk About Kevin (2011),Drama|Thriller
90405,In Time (2011),Crime|Sci-Fi|Thriller
90430,Carnage (2011),Comedy|Drama
90439,Margin Call (2011),Drama|Thriller
90469,Paranormal Activity 3 (2011),Horror
90471,Puncture (2011),Drama
90524,Abduction (2011),Action|Drama|Mystery|Thriller
90528,This Must Be the Place (2011),Crime|Drama|Thriller
90531,Shame (2011),Drama
90600,Headhunters (Hodejegerne) (2011),Action|Crime|Thriller
90647,Puss in Boots (2011),Adventure|Animation|Comedy|Fantasy|IMAX
90651,Hella W (2011),Drama
90717,Tower Heist (2011),Action|Comedy|Crime
90719,J. Edgar (2011),Drama
90746,"Adventures of Tintin, The (2011)",Action|Animation|Mystery|IMAX
90866,Hugo (2011),Children|Drama|Mystery
90888,Immortals (2011),Action|Drama|Fantasy
90890,Jack and Jill (2011),Comedy
90929,House of Tolerance (2011),Drama
90958,Daffy Duck's Movie: Fantastic Island (1983),Animation|Children|Comedy
91048,Cherry (2010),Comedy|Drama
91077,"Descendants, The (2011)",Comedy|Drama
91094,"Muppets, The (2011)",Children|Comedy|Musical
91104,"Twilight Saga: Breaking Dawn - Part 1, The (2011)",Adventure|Drama|Fantasy|Romance
91126,War Horse (2011),Drama|War
91128,"Rum Diary, The (2011)",Comedy|Drama|Thriller
91134,My Week with Marilyn (2011),Drama
91325,Extremely Loud and Incredibly Close (2011),Drama
91485,"Expendables 2, The (2012)",Action|Adventure
91488,"Snowman, The (1982)",Animation|Children|Musical
91500,The Hunger Games (2012),Action|Adventure|Drama|Sci-Fi|Thriller
91511,"Goddess, The (Shen nu) (1934)",Drama
91529,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX
91535,"Bourne Legacy, The (2012)",Action|Adventure|Drama|Thriller|IMAX
91542,Sherlock Holmes: A Game of Shadows (2011),Action|Adventure|Comedy|Crime|Mystery|Thriller
91622,Young Adult (2011),Comedy|Drama
91630,Mission: Impossible - Ghost Protocol (2011),Action|Adventure|Thriller|IMAX
91653,We Bought a Zoo (2011),Comedy|Drama
91658,"Girl with the Dragon Tattoo, The (2011)",Drama|Thriller
91660,"Darkest Hour, The (2011)",Action|Horror|Sci-Fi|Thriller
91886,Dolphin Tale (2011),Children|Drama
91914,Mad Bastards (2010),Drama
91974,Underworld: Awakening (2012),Action|Fantasy|Horror|IMAX
91976,"Grey, The (2012)",Action|Drama
91978,Man on a Ledge (2012),Crime|Thriller
92058,"Human Centipede II (Full Sequence), The (2011)",Horror
92118,"Terrorizers, The (Kong bu fen zi) (1986)",Drama
92210,"Disappearance of Haruhi Suzumiya, The (Suzumiya Haruhi no shôshitsu) (2010)",Adventure|Animation|Drama|Mystery|Sci-Fi
92245,Enthusiasm (Entuziazm: Simfoniya Donbassa) (1931),Documentary
92259,Intouchables (2011),Comedy|Drama
92420,Chronicle (2012),Action|Sci-Fi|Thriller
92507,Safe House (2012),Action|Crime|Mystery|Thriller
92509,"Vow, The (2012)",Drama|Romance
92681,Journey 2: The Mysterious Island (2012),Action|Adventure|Comedy|Sci-Fi|IMAX
92694,Perfect Sense (2011),Drama|Romance|Sci-Fi
92944,"Monster in Paris, A (Un monstre à Paris) (2011)",Adventure|Animation|Children
93040,"Civil War, The (1990)",Documentary|War
93270,Project X (2012),Comedy
93363,John Carter (2012),Action|Adventure|Sci-Fi|IMAX
93443,Goon (2011),Comedy|Drama
93510,21 Jump Street (2012),Action|Comedy|Crime
93512,"Jeff, Who Lives at Home (2012)",Comedy|Drama
93693,Casa de mi Padre (2012),Comedy
93740,Salmon Fishing in the Yemen (2011),Comedy|Drama|Romance
93766,Wrath of the Titans (2012),Action|Adventure|Fantasy|IMAX
93831,American Reunion (American Pie 4) (2012),Comedy
93838,The Raid: Redemption (2011),Action|Crime
93840,"Cabin in the Woods, The (2012)",Comedy|Horror|Sci-Fi|Thriller
93855,God Bless America (2011),Comedy|Drama
93988,North & South (2004),Drama|Romance
94018,Battleship (2012),Action|Sci-Fi|Thriller|IMAX
94262,"Atomic Submarine, The (1959)",Sci-Fi|Thriller
94271,Voyage to the End of the Universe (Ikarie XB 1) (1963),Sci-Fi
94325,"Lucky One, The (2012)",Drama
94478,Dark Shadows (2012),Comedy|Horror|IMAX
94558,Beyond the Black Rainbow (2010),Mystery|Sci-Fi
94663,Vicky Donor (2012),Comedy|Romance
94677,"Dictator, The (2012)",Comedy
94777,Men in Black III (M.III.B.) (M.I.B.³) (2012),Action|Comedy|Sci-Fi|IMAX
94780,Snow White and the Huntsman (2012),Action|Adventure|Drama
94799,Sound of My Voice (2011),Drama|Mystery|Sci-Fi
94833,"Pirates! Band of Misfits, The (2012)",Adventure|Animation|Children|Comedy
94864,Prometheus (2012),Action|Horror|Sci-Fi|IMAX
94939,Sound of Noise (2010),Comedy|Crime|Musical
94953,Wanderlust (2012),Comedy
94959,Moonrise Kingdom (2012),Comedy|Drama|Romance
94985,Get the Gringo (2012),Action|Crime|Drama|Thriller
95088,Safety Not Guaranteed (2012),Comedy|Drama
95105,Madagascar 3: Europe's Most Wanted (2012),Adventure|Animation|Children|Comedy|IMAX
95167,Brave (2012),Action|Adventure|Animation|Children
95199,What to Expect When You're Expecting (2012),Comedy|Drama|Romance
95201,To Rome with Love (2012),Comedy
95309,Seeking a Friend for the End of the World (2012),Comedy|Drama|Romance
95441,Ted (2012),Comedy|Fantasy
95488,On the Road (2012),Adventure|Drama
95510,"Amazing Spider-Man, The (2012)",Action|Adventure|Sci-Fi|IMAX
95543,Ice Age 4: Continental Drift (2012),Adventure|Animation|Comedy
95558,Beasts of the Southern Wild (2012),Drama|Fantasy
95720,"Watch, The (2012)",Comedy|Sci-Fi
95744,2 Days in New York (2012),Comedy
95756,"Cat in the Hat, The (1971)",Animation|Children
95858,For the Birds (2000),Animation|Children|Comedy
95875,Total Recall (2012),Action|Sci-Fi|Thriller
96079,Skyfall (2012),Action|Adventure|Thriller|IMAX
96110,"Campaign, The (2012)",Comedy
96121,Hope Springs (2012),Comedy|Drama
96214,Primal (2010),Horror|Thriller
96281,ParaNorman (2012),Adventure|Animation|Comedy
96373,Broken (2012),Drama
96417,Premium Rush (2012),Action|Thriller
96432,Lawless (2012),Crime|Drama
96471,Prime Suspect 3 (1993),Crime|Drama|Mystery
96488,Searching for Sugar Man (2012),Documentary
96588,Pitch Perfect (2012),Comedy|Musical
96606,Samsara (2011),Documentary
96610,Looper (2012),Action|Crime|Sci-Fi
96616,That's My Boy (2012),Comedy
96655,Robot & Frank (2012),Comedy|Drama|Sci-Fi
96664,Where Do We Go Now? (2011),Comedy|Drama
96691,Resident Evil: Retribution (2012),Action|Horror|Sci-Fi|IMAX
96737,Dredd (2012),Action|Sci-Fi
96751,Arbitrage (2012),Drama|Thriller
96811,End of Watch (2012),Crime|Drama|Thriller
96821,"Perks of Being a Wallflower, The (2012)",Drama|Romance
96829,"Hunt, The (Jagten) (2012)",Drama
96857,Red Lights (2012),Drama|Mystery|Thriller
96941,2016: Obama's America (2012),Documentary
96969,"Magic of Belle Isle, The (2012)",Comedy|Drama
97168,Marley (2012),Documentary
97188,Sinister (2012),Horror|Thriller
97225,Hotel Transylvania (2012),Animation|Children|Comedy
97304,Argo (2012),Drama|Thriller
97306,Seven Psychopaths (2012),Comedy|Crime
97423,Michael (2011),Drama|Thriller
97462,Hoodwinked Too! Hood vs. Evil (2011),Animation|Comedy
97701,Paranormal Activity 4 (2012),Horror|IMAX
97715,"Babymakers, The (2012)",Adventure|Comedy
97752,Cloud Atlas (2012),Drama|Sci-Fi|IMAX
97817,Pumping Iron II: The Women (1985),Documentary
97836,Here Comes the Boom (2012),Action|Comedy
97860,Killing Them Softly (2012),Crime|Drama|Thriller
97913,Wreck-It Ralph (2012),Animation|Comedy
97921,Silver Linings Playbook (2012),Comedy|Drama
97923,Flight (2012),Drama
97936,Anna Karenina (2012),Drama
97938,Life of Pi (2012),Adventure|Drama|IMAX
97988,"Bay, The (2012)",Horror|Sci-Fi|Thriller
98056,Amour (2012),Drama|Romance
98154,Lincoln (2012),Drama|War
98203,"Twilight Saga: Breaking Dawn - Part 2, The (2012)",Adventure|Drama|Fantasy|Romance|IMAX
98239,Red Dawn (2012),Action|War
98243,Rise of the Guardians (2012),Adventure|Animation|Children|Fantasy|IMAX
98361,Byzantium (2012),Drama|Fantasy|Thriller
98378,Four more years (Fyra år till) (2010),Comedy|Romance
98467,"Killer Meteors, The (Feng yu shuang liu xing) (1976)",Action|Thriller
98491,Paperman (2012),Animation|Comedy|Romance
98585,Hitchcock (2012),Drama
98587,Caesar Must Die (Cesare deve morire) (2012),Drama
98604,From Up on Poppy Hill (Kokuriko-zaka kara) (2011),Animation|Drama|Romance
98797,Barbara (2012),Drama
98809,"Hobbit: An Unexpected Journey, The (2012)",Adventure|Fantasy|IMAX
98961,Zero Dark Thirty (2012),Action|Drama|Thriller
99007,Warm Bodies (2013),Comedy|Horror|Romance
99112,Jack Reacher (2012),Action|Crime|Thriller
99114,Django Unchained (2012),Action|Drama|Western
99149,"Misérables, Les (2012)",Drama|Musical|Romance|IMAX
99402,Alois Nebel (2011),Animation|Crime|War
99846,Everything or Nothing: The Untold Story of 007 (2012),Documentary
99917,Upstream Color (2013),Romance|Sci-Fi|Thriller
99989,Bonsái (2011),Drama
100044,Human Planet (2011),Documentary
100108,Parker (2013),Crime|Thriller
100138,"Simple Life, A (Tao jie) (2011)",Drama
100244,"East, The (2013)",Drama
100326,Stand Up Guys (2012),Comedy|Crime
100383,Side Effects (2013),Crime|Drama|Mystery|Thriller
100390,Identity Thief (2013),Comedy|Crime
100498,"Good Day to Die Hard, A (2013)",Action|Crime|Thriller|IMAX
100556,"Act of Killing, The (2012)",Documentary
100714,Before Midnight (2013),Drama|Romance
100810,Dark Skies (2013),Horror|Sci-Fi|Thriller
101088,Stoker (2013),Drama|Mystery|Thriller
101112,Oz the Great and Powerful (2013),Action|Adventure|Fantasy|IMAX
101137,Dead Man Down (2013),Action|Crime|Drama|Romance|Thriller
101142,"Croods, The (2013)",Adventure|Animation|Comedy
101362,Olympus Has Fallen (2013),Action|Thriller
101415,"First Time, The (2012)",Comedy|Drama|Romance
101525,"Place Beyond the Pines, The (2012)",Crime|Drama
101577,"Host, The (2013)",Action|Adventure|Romance
101648,"Flat, The (2011)",Documentary
101864,Oblivion (2013),Action|Adventure|Sci-Fi|IMAX
101893,To the Wonder (2013),Drama|Romance
101962,Wolf Children (Okami kodomo no ame to yuki) (2012),Animation|Fantasy
101997,Scary Movie 5 (Scary MoVie) (2013),Comedy
102123,This Is the End (2013),Action|Comedy
102125,Iron Man 3 (2013),Action|Sci-Fi|Thriller|IMAX
102160,"Numbers Station, The (2013)",Action|Thriller
102407,"Great Gatsby, The (2013)",Drama
102445,Star Trek Into Darkness (2013),Action|Adventure|Sci-Fi|IMAX
102481,"Internship, The (2013)",Comedy
102686,"Hangover Part III, The (2013)",Comedy
102716,"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",Action|Crime|Thriller|IMAX
102720,Epic (2013),Adventure|Animation|Fantasy
102800,Frances Ha (2012),Comedy|Drama
102880,After Earth (2013),Action|Adventure|Sci-Fi|IMAX
102903,Now You See Me (2013),Crime|Mystery|Thriller
102993,"Way, Way Back, The (2013)",Comedy|Drama
103017,The Body (2012),Mystery|Thriller
103042,Man of Steel (2013),Action|Adventure|Fantasy|Sci-Fi|IMAX
103075,"Purge, The (2013)",Crime|Horror|Thriller
103137,"Bling Ring, The (2013)",Crime|Drama
103141,Monsters University (2013),Adventure|Animation|Comedy
103228,Pacific Rim (2013),Action|Adventure|Sci-Fi|IMAX
103249,World War Z (2013),Action|Drama|Horror|IMAX
103253,Elysium (2013),Action|Drama|Sci-Fi|IMAX
103315,Odd Thomas (2013),Drama|Fantasy|Mystery|Thriller
103335,Despicable Me 2 (2013),Animation|Children|Comedy|IMAX
103339,White House Down (2013),Action|Drama|Thriller|IMAX
103341,"World's End, The (2013)",Action|Comedy|Sci-Fi
103372,"Heat, The (2013)",Action|Comedy|Crime
103384,"Lone Ranger, The (2013)",Action|Adventure|Western|IMAX
103444,Woody Allen: A Documentary (2012),Documentary
103483,V/H/S/2 (2013),Horror|Thriller
103539,The Spectacular Now (2013),Comedy|Drama|Romance
103606,Stuck in Love (2012),Comedy|Drama|Romance
103641,D-Day (2013),Action|Thriller
103688,"Conjuring, The (2013)",Horror|Thriller
103727,"Colony, The (2013)",Action|Horror|Sci-Fi|Thriller
103751,Gasland Part II (2013),Documentary
103755,Turbo (2013),Adventure|Animation|Children|Comedy|Fantasy
103772,"Wolverine, The (2013)",Action|Adventure|Fantasy|Sci-Fi
103810,Red 2 (2013),Action|Comedy|Crime|Thriller
103816,"Battery, The (2012)",Drama|Horror
103883,2 Guns (2013),Action|Comedy|Crime
103980,Blue Jasmine (2013),Drama
103984,"Great Beauty, The (Grande Bellezza, La) (2013)",Comedy|Drama
104074,Percy Jackson: Sea of Monsters (2013),Adventure|Children|Fantasy
104211,We're the Millers (2013),Comedy|Crime
104218,Grown Ups 2 (2013),Comedy
104241,Kick-Ass 2 (2013),Action|Comedy|Crime
104243,Riddick (2013),Action|Sci-Fi|Thriller|IMAX
104283,"Wind Rises, The (Kaze tachinu) (2013)",Animation|Drama|Romance
104303,Jobs (2013),Drama
104321,Touchy Feely (2013),Drama
104337,Lee Daniels' The Butler (2013),Drama
104350,Terms and Conditions May Apply (2013),Documentary
104374,About Time (2013),Drama|Fantasy|Romance
104457,You're Next (2011),Horror|Thriller
104518,Empire State (2013),Action|Drama
104841,Gravity (2013),Action|Sci-Fi|IMAX
104854,"Coward, The (Kapurush) (1965)",Drama
104863,What If (2013),Comedy|Drama|Romance
104875,"History of Future Folk, The (2012)",Adventure|Comedy|Musical|Sci-Fi
104879,Prisoners (2013),Drama|Mystery|Thriller
104913,Rush (2013),Action|Drama
104925,"Family, The (2013)",Action|Comedy|Crime
104944,Short Term 12 (2013),Drama
104959,Aurora Borealis (2005),Drama|Romance
104998,Paradise: Faith (Paradies: Glaube) (2012),Drama
105197,Nebraska (2013),Adventure|Drama
105213,Don Jon (2013),Comedy|Drama|Romance
105250,"Century of the Self, The (2002)",Documentary
105340,Miracle in Cell No. 7 (2013),Comedy|Drama
105439,Sword of Desperation (Hisshiken torisashi) (2010),Action|Drama
105468,Cloudy with a Chance of Meatballs 2 (2013),Animation|Children|Comedy|Fantasy
105504,Captain Phillips (2013),Adventure|Drama|Thriller|IMAX
105585,Machete Kills (Machete 2) (2013),Action|Crime|Thriller
105593,Filth (2013),Comedy|Crime|Drama
105653,Escape Plan (2013),Action|Mystery|Thriller
105731,Carrie (2013),Drama|Horror
105742,"Fifth Estate, The (2013)",Drama|Thriller
105844,12 Years a Slave (2013),Drama
106002,Ender's Game (2013),Action|Adventure|Sci-Fi|IMAX
106011,"Blue Umbrella, The (2013)",Animation
106022,Toy Story of Terror (2013),Animation|Children|Comedy
106062,Jackass Presents: Bad Grandpa (2013),Comedy
106072,Thor: The Dark World (2013),Action|Adventure|Fantasy|IMAX
106100,Dallas Buyers Club (2013),Drama
106234,Great Expectations (2012),Drama
106452,Ida (2013),Drama
106487,The Hunger Games: Catching Fire (2013),Action|Adventure|Sci-Fi|IMAX
106489,"Hobbit: The Desolation of Smaug, The (2013)",Adventure|Fantasy|IMAX
106696,Frozen (2013),Adventure|Animation|Comedy|Fantasy|Musical|Romance
106766,Inside Llewyn Davis (2013),Drama
106782,"Wolf of Wall Street, The (2013)",Comedy|Crime|Drama
106841,August: Osage County (2013),Comedy|Drama
106916,American Hustle (2013),Crime|Drama
106918,"Secret Life of Walter Mitty, The (2013)",Adventure|Comedy|Drama
106920,Her (2013),Drama|Romance|Sci-Fi
107069,Lone Survivor (2013),Action|Drama|Thriller|War
107314,Oldboy (2013),Action|Drama|Mystery
107348,Anchorman 2: The Legend Continues (2013),Comedy
107406,Snowpiercer (2013),Action|Drama|Sci-Fi
107412,"Kidnapping, Caucasian Style (Kavkazskaya plennitsa) (1967)",Comedy|Romance
107702,Grudge Match (2013),Comedy
107769,Paranormal Activity: The Marked Ones (2014),Horror|Thriller
107771,Only Lovers Left Alive (2013),Drama|Horror|Romance
108188,Jack Ryan: Shadow Recruit (2014),Action|Drama|Thriller|IMAX
108190,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX
108729,Enemy (2013),Mystery|Thriller
108864,"Prey, The (La proie) (2011)",Action|Crime|Thriller
108879,Teen Beach Movie (2013),Children|Musical
108932,The Lego Movie (2014),Action|Adventure|Animation|Children|Comedy|Fantasy
108945,RoboCop (2014),Action|Crime|Sci-Fi|IMAX
108977,Paranoia Agent (2004),Animation|Crime|Drama|Horror|Mystery
108983,La Luna (2011),Animation
109015,"Beware the Gonzo (Gonzo Files, The) (2010)",Comedy|Drama|Romance
109042,Knights of Badassdom (2013),Adventure|Comedy|Fantasy
109374,"Grand Budapest Hotel, The (2014)",Comedy|Drama
109483,That Awkward Moment (2014),Comedy|Romance
109487,Interstellar (2014),Sci-Fi|IMAX
109569,3 Days to Kill (2014),Action|Crime|Drama
109578,Non-Stop (2014),Action|Mystery|Thriller
109673,300: Rise of an Empire (2014),Action|Drama|War|IMAX
109848,Under the Skin (2013),Horror|Sci-Fi|Thriller
109850,Need for Speed (2014),Action|Crime|Drama|IMAX
109895,Bad Words (2013),Comedy
110102,Captain America: The Winter Soldier (2014),Action|Adventure|Sci-Fi|IMAX
110127,Noah (2014),Adventure|Drama|IMAX
110297,Muppets Most Wanted (2014),Adventure|Comedy|Crime
110501,The Raid 2: Berandal (2014),Action|Crime|Thriller
110553,The Amazing Spider-Man 2 (2014),Action|Sci-Fi|IMAX
110586,Calvary (2014),Comedy|Drama
110591,Oculus (2013),Horror
110593,Full House (O. Henry's Full House) (1952),Drama
110675,In Your Eyes (2014),Drama|Fantasy|Romance
110730,Transcendence (2014),Drama|Sci-Fi|IMAX
110882,Locke (2013),Drama
111113,Neighbors (2014),Comedy
111235,Jodorowsky's Dune (2013),Documentary|Sci-Fi
111251,"Immigrant, The (2013)",Drama|Romance
111360,Lucy (2014),Action|Sci-Fi
111362,X-Men: Days of Future Past (2014),Action|Adventure|Sci-Fi
111364,Godzilla (2014),Action|Adventure|Sci-Fi|IMAX
111375,Walk of Shame (2014),Comedy
111443,Chef (2014),Comedy
111617,Blended (2014),Comedy
111622,Begin Again (2013),Comedy|Romance
111659,Maleficent (2014),Action|Adventure|Children|IMAX
111732,"Dance of Reality, The (Danza de la realidad, La) (2013)",Drama|Fantasy
111759,Edge of Tomorrow (2014),Action|Sci-Fi|IMAX
111781,Mission: Impossible - Rogue Nation (2015),Action|Adventure|Thriller
111856,7500 (2014),Action|Horror|Mystery|Thriller
111913,Lilting (2014),Drama
111921,The Fault in Our Stars (2014),Drama|Romance
111924,"Grand Seduction, The (2013)",Comedy
112070,Maps to the Stars (2014),Drama
112138,22 Jump Street (2014),Action|Comedy|Crime
112171,"Equalizer, The (2014)",Action|Crime|Thriller
112175,How to Train Your Dragon 2 (2014),Action|Adventure|Animation
112183,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),Comedy|Drama
112326,Nick Fury: Agent of S.H.I.E.L.D. (1998),Action|Sci-Fi
112370,Transformers: Age of Extinction (2014),Action|Adventure|Sci-Fi
112421,Frank (2014),Comedy|Drama|Mystery
112488,"Gunfighter, The (2014)",Action|Comedy|Western
112552,Whiplash (2014),Drama
112556,Gone Girl (2014),Drama|Thriller
112623,Dawn of the Planet of the Apes (2014),Sci-Fi
112852,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi
112911,Hercules (2014),Action|Adventure
112974,C.O.G. (2013),Comedy|Drama
113029,"Keeper, The (2004)",Crime|Drama|Thriller
113275,The Hundred-Foot Journey (2014),Comedy|Drama
113345,Jupiter Ascending (2015),Action|Adventure|Sci-Fi
113348,Teenage Mutant Ninja Turtles (2014),Action|Adventure|Comedy
113394,"Pretty One, The (2013)",Comedy|Drama
113453,Let's Be Cops (2014),Comedy|Crime
113573,Sin City: A Dame to Kill For (2014),Action|Crime|Thriller
113604,If I Stay (2014),Drama
113640,"Canal, The (2014)",Horror|Thriller
113741,Coherence (2013),Drama|Mystery|Sci-Fi|Thriller
113829,"One I Love, The (2014)",Comedy|Drama|Romance
113862,"Guest, The (2014)",Thriller
114007,Before I Go to Sleep (2014),Mystery|Thriller
114060,The Drop (2014),Crime|Drama|Thriller
114180,"Maze Runner, The (2014)",Action|Mystery|Sci-Fi
114246,"Walk Among the Tombstones, A (2014)",Action|Crime|Mystery|Thriller
114486,"Electric Boogaloo: The Wild, Untold Story of Cannon Films (2014)",Comedy|Documentary
114554,"Tale of Princess Kaguya, The (Kaguyahime no monogatari) (2013)",Animation|Drama|Fantasy
114662,American Sniper (2014),Action|War
114678,Hector and the Search for Happiness (2014),Adventure|Comedy|Drama
114700,"Tribe, The (Plemya) (2014)",Crime|Drama
114713,Annabelle (2014),Horror
114762,Two Night Stand (2014),Comedy|Romance
114795,Dracula Untold (2014),Action|Drama|Fantasy
114838,"Initiation, The (1984)",Horror|Mystery|Thriller
114847,Autómata (Automata) (2014),Sci-Fi|Thriller
114935,Predestination (2014),Action|Mystery|Sci-Fi|Thriller
115122,What We Do in the Shadows (2014),Comedy|Horror
115149,John Wick (2014),Action|Thriller
115170,"Judge, The (2014)",Drama
115210,Fury (2014),Action|Drama|War
115216,"Salvation, The (2014)",Drama|Western
115231,St. Vincent (2014),Comedy
115244,Mine Games (2012),Mystery|Thriller
115309,"Swan Princess: The Mystery of the Enchanted Treasure, The (1998)",Animation|Children|Fantasy|Mystery
115569,Nightcrawler (2014),Crime|Drama|Thriller
115617,Big Hero 6 (2014),Action|Animation|Comedy
115713,Ex Machina (2015),Drama|Sci-Fi|Thriller
115824,Mr. Turner (2014),Drama
115881,9 (2005),Animation|Fantasy
115991,"Kumiko, the Treasure Hunter (2014)",Comedy|Drama
116012,The Young Savages (1961),Crime|Drama
116138,Leviathan (2014),Drama
116161,Foxcatcher (2014),Drama
116275,Dane Cook: Vicious Circle (2006),Comedy
116411,Tangerines (2013),Drama
116483,Hawaii (2013),Romance
116590,Death In Love (2008),Drama|Romance|War
116797,The Imitation Game (2014),Drama|Thriller|War
116823,The Hunger Games: Mockingjay - Part 1 (2014),Adventure|Sci-Fi|Thriller
116855,The Way He Looks (2014),Drama|Romance
116897,Wild Tales (2014),Comedy|Drama|Thriller
116951,Bo Burnham: what. (2013),Comedy
116977,Dumb and Dumber To (2014),Comedy
117176,The Theory of Everything (2014),Drama|Romance
117344,Ragnarok (2013),Action|Adventure
117438,When Marnie Was There (2014),Animation|Drama
117444,Song of the Sea (2014),Animation|Children|Fantasy
117529,Jurassic World (2015),Action|Adventure|Drama|Sci-Fi|Thriller
117533,Citizenfour (2014),Documentary
117851,Penguins of Madagascar (2014),Adventure|Animation|Children|Comedy
117863,Ragamuffin (2014),Drama
117867,'71 (2014),Action|Drama|Thriller|War
117881,Still Alice (2014),Drama
117887,Paddington (2014),Children|Comedy
117895,Maze Runner: Scorch Trials (2015),Action|Thriller
118202,Cowspiracy: The Sustainability Secret (2014),Adventure|Comedy|Documentary|Mystery
118256,WolfCop (2014),Comedy|Horror
118696,The Hobbit: The Battle of the Five Armies (2014),Adventure|Fantasy
118710,The Frame (2014),Crime|Drama|Fantasy|Romance|Thriller
118760,The Good Lie (2014),Drama
118888,Dave Chappelle: For What it's Worth (2004),Comedy
118896,Mommy (2014),Drama
118930,Bill Burr: I'm Sorry You Feel That Way (2014),Comedy
119145,Kingsman: The Secret Service (2015),Action|Adventure|Comedy|Crime
119450,Total Western (2000),Action|Crime|Drama|Thriller
120104,Fitzwilly (1967),Comedy|Romance
120130,Into the Forest of Fireflies' Light (2011),Animation|Drama|Fantasy
120134,Doggiewoggiez! Poochiewoochiez! (2012),Comedy
120635,Taken 3 (2015),Action|Crime|Thriller
120799,Terminator Genisys (2015),Action|Adventure|Sci-Fi|Thriller
120807,John Mulaney: New In Town (2012),Comedy
120877,Talcum Powder (1982),Comedy
121171,Red Army (2014),Documentary
121231,It Follows (2014),Horror
121372,Bill Burr: Let It Go (2010),Comedy
122470,Inside Out (2011),Crime|Drama
122772,Love Birds (2011),Comedy|Romance
122882,Mad Max: Fury Road (2015),Action|Adventure|Sci-Fi|Thriller
122884,Insidious: Chapter 3 (2015),Fantasy|Horror|Thriller
